Date,close,high,low,open,volume,ma_7,ma_14,ma_30,ma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_std,bb_upper,bb_lower,bb_width,atr_14,price_change,price_change_7,price_change_30,volume_ma_7,volume_ratio,close_lag_1,volume_lag_1,close_lag_2,volume_lag_2,close_lag_3,volume_lag_3,close_lag_7,volume_lag_7,close_lag_14,volume_lag_14,target,target_direction
2024-06-21,3516.07568359375,3542.957275390625,3447.935546875,3511.268310546875,15933353456,3538.240478515625,3502.7761753627233,3359.9049560546873,3351.8008447265624,3521.117576516583,3513.871824573988,39.92037503107754,7.245751942595234,7.076140120264931,0.16961182233030314,3471.3833129882814,75.54301714989263,3622.4693472880667,3320.297278688496,0.08704658672206697,138.29647391183036,0.0014208618736464285,0.01028761867428818,-0.11376848136687967,15542465952.0,1.025149645185467,3511.0869140625,16115123753.0,3559.347412109375,15275373778.0,3483.681396484375,21022514455.0,3480.27197265625,15793876596.0,3498.33056640625,19184721538.0,3494.8134765625,0
2024-06-22,3494.8134765625,3519.49755859375,3477.169921875,3516.55126953125,7423703673,3528.135323660714,3502.7761753627233,3359.9049560546873,3351.8008447265624,3517.0707919082624,3512.4600950916556,39.92037503107754,4.610696816606833,6.583051459533311,-1.9723546429264784,3471.3833129882814,75.54301714989263,3622.4693472880667,3320.297278688496,0.08704658672206697,138.29647391183036,-0.006047141456727134,-0.01983876055659861,-0.11376848136687967,14783902037.285715,0.5021477857656971,3516.07568359375,15933353456.0,3511.0869140625,16115123753.0,3559.347412109375,15275373778.0,3565.549560546875,12733651076.0,3498.33056640625,19184721538.0,3418.61181640625,0
2024-06-23,3418.61181640625,3519.324951171875,3408.5830078125,3494.953857421875,9418141333,3499.285086495536,3502.7761753627233,3359.9049560546873,3351.8008447265624,3501.9232572156448,3505.5083707445883,39.92037503107754,-3.585113528943566,4.549418461837936,-8.134531990781502,3471.3833129882814,75.54301714989263,3622.4693472880667,3320.297278688496,0.08704658672206697,138.29647391183036,-0.02180421377772701,-0.05577906904921626,-0.11376848136687967,14718152490.857143,0.6398996979308722,3494.8134765625,7423703673.0,3516.07568359375,15933353456.0,3511.0869140625,16115123753.0,3620.5634765625,9878388158.0,3498.33056640625,19184721538.0,3350.25634765625,0
2024-06-24,3350.25634765625,3430.698974609375,3244.241455078125,3418.783203125,23137744903,3476.267578125,3502.7761753627233,3359.9049560546873,3351.8008447265624,3478.589886514199,3494.008220886193,39.92037503107754,-15.418334371994206,0.5558678950715077,-15.974202267065714,3471.3833129882814,75.54301714989263,3622.4693472880667,3320.297278688496,0.08704658672206697,138.29647391183036,-0.019995095208515723,-0.045885836560379034,-0.11376848136687967,15475136478.714285,1.4951561128281787,3418.61181640625,9418141333.0,3494.8134765625,7423703673.0,3516.07568359375,15933353456.0,3511.37890625,17838856988.0,3498.33056640625,19184721538.0,3395.029052734375,1
2024-06-25,3395.029052734375,3422.21337890625,3335.556884765625,3350.5556640625,13235546063,3463.602957589286,3495.3974958147323,3359.9049560546873,3351.8008447265624,3465.7343736249954,3486.6764306527252,43.3721189238197,-20.94205702772979,-3.7437170894887517,-17.198339938241038,3471.3833129882814,75.54301714989263,3622.4693472880667,3320.297278688496,0.08704658672206697,127.69037737165179,0.013363963957398806,-0.025447890797208106,-0.11376848136687967,14362712422.714285,0.9215213445385358,3350.25634765625,23137744903.0,3418.61181640625,9418141333.0,3494.8134765625,7423703673.0,3483.681396484375,21022514455.0,3498.33056640625,19184721538.0,3369.477294921875,0
2024-06-26,3369.477294921875,3421.509521484375,3328.390625,3394.373291015625,11694054195,3436.4786551339284,3481.8160400390625,3359.9049560546873,3351.8008447265624,3450.925592286054,3477.995013191181,37.21418390535133,-27.069420905127117,-8.408857852616425,-18.660563052510692,3471.3833129882814,75.54301714989263,3622.4693472880667,3320.297278688496,0.08704658672206697,120.86263602120536,-0.007526226555239823,-0.0533440811485657,-0.11376848136687967,13851095339.428572,0.8442692731824369,3395.029052734375,13235546063.0,3350.25634765625,23137744903.0,3418.61181640625,9418141333.0,3559.347412109375,15275373778.0,3559.61767578125,17142905351.0,3444.800537109375,1
2024-06-27,3444.800537109375,3470.923095703125,3362.2646484375,3368.88623046875,11771834016,3427.0091727120534,3480.0674176897323,3359.9049560546873,3351.8008447265624,3449.9832761050266,3475.5361631110472,48.319893891915456,-25.552887006020683,-11.837663683297276,-13.715223322723407,3471.3833129882814,75.54301714989263,3622.4693472880667,3320.297278688496,0.08704658672206697,119.45310756138393,0.0223545777563241,-0.018879161517659004,-0.11376848136687967,13230625377.0,0.8897413146066436,3369.477294921875,11694054195.0,3395.029052734375,13235546063.0,3350.25634765625,23137744903.0,3511.0869140625,16115123753.0,3469.28125,14472382154.0,3373.635986328125,0
2024-06-28,3373.635986328125,3482.95751953125,3363.4375,3445.498779296875,12861158844,3406.66064453125,3472.4505615234375,3359.9049560546873,3351.8008447265624,3438.2375392162726,3467.9880018678678,43.23993785672564,-29.75046265159517,-15.420223476956856,-14.330239174638315,3471.3833129882814,75.54301714989263,3622.4693472880667,3320.297278688496,0.08704658672206697,116.39179338727679,-0.02065854031739267,-0.04051098727204827,-0.11376848136687967,12791740432.428572,1.0054268152123729,3444.800537109375,11771834016.0,3369.477294921875,11694054195.0,3395.029052734375,13235546063.0,3516.07568359375,15933353456.0,3480.27197265625,15793876596.0,3372.9677734375,0
2024-06-29,3372.9677734375,3401.730224609375,3369.552734375,3373.68994140625,6584792001,3389.2541155133927,3458.6947195870534,3359.9049560546873,3351.8008447265624,3428.196036788769,3460.949466428581,36.32447411425436,-32.75342963981211,-18.88686470952791,-13.866564930284202,3471.3833129882814,75.54301714989263,3622.4693472880667,3320.297278688496,0.08704658672206697,110.3734130859375,-0.00019806905467367741,-0.0348647228077098,-0.11376848136687967,12671895907.857143,0.5196374756296044,3373.635986328125,12861158844.0,3444.800537109375,11771834016.0,3369.477294921875,11694054195.0,3494.8134765625,7423703673.0,3565.549560546875,12733651076.0,3432.88916015625,1
2024-06-30,3432.88916015625,3453.21142578125,3352.284423828125,3373.07568359375,8396416013,3391.2937360491073,3445.2894112723216,3359.9049560546873,3351.8008447265624,3428.9180557683817,3458.8709252232234,36.765204156824396,-29.952869454841675,-21.100065658590665,-8.85280379625101,3471.3833129882814,75.54301714989263,3622.4693472880667,3320.297278688496,0.08704658672206697,109.97115652901786,0.017765182101838528,0.004176357105384554,-0.11376848136687967,12525935147.857143,0.6703224880129134,3372.9677734375,6584792001.0,3373.635986328125,12861158844.0,3444.800537109375,11771834016.0,3418.61181640625,9418141333.0,3620.5634765625,9878388158.0,3440.341552734375,1
2024-07-01,3440.341552734375,3513.310791015625,3425.3232421875,3432.607421875,12281551839,3404.1630510602677,3440.215314592634,3359.9049560546873,3351.8008447265624,3430.675516840073,3457.498379112938,44.151247565272804,-26.822862272864768,-22.244624981445487,-4.578237291419281,3468.4838623046876,75.5671543413112,3619.61817098731,3317.3495536220653,0.08714718861756432,104.38909040178571,0.0021708806286613314,0.026889048398086368,-0.11376848136687967,10975050424.428572,1.1190428621324036,3432.88916015625,8396416013.0,3372.9677734375,6584792001.0,3373.635986328125,12861158844.0,3350.25634765625,23137744903.0,3511.37890625,17838856988.0,3416.354736328125,0
2024-07-02,3416.354736328125,3459.761474609375,3399.026123046875,3439.38134765625,9421757718,3407.2095772879466,3435.406267438616,3359.9049560546873,3351.8008447265624,3428.4723198382353,3454.4507018696186,44.422682855994104,-25.978382031383262,-22.991376391433043,-2.987005639950219,3461.3207153320313,73.22760545575454,3607.77592624354,3314.8655044205225,0.08462388952447013,98.54255022321429,-0.0069722194841920215,0.00628144362316263,-0.11376848136687967,10430223518.0,0.9033131170909582,3440.341552734375,12281551839.0,3432.88916015625,8396416013.0,3372.9677734375,6584792001.0,3395.029052734375,13235546063.0,3483.681396484375,21022514455.0,3292.916748046875,0
2024-07-03,3292.916748046875,3426.332275390625,3254.521240234375,3416.2548828125,16121324440,3396.2723563058034,3416.375505719866,3359.9049560546873,3351.8008447265624,3407.6176164857184,3442.4852238086746,29.547737563345223,-34.867607322956246,-25.366622577737687,-9.50098474521856,3452.502490234375,82.27830372794479,3617.0590976902645,3287.945882778485,0.09532598914633579,102.4691162109375,-0.03613149037734886,-0.022721787438776953,-0.11376848136687967,11062690695.857143,1.4572697441534057,3416.354736328125,9421757718.0,3440.341552734375,12281551839.0,3432.88916015625,8396416013.0,3369.477294921875,11694054195.0,3559.347412109375,15275373778.0,3054.52197265625,0
2024-07-04,3054.52197265625,3309.20361328125,3054.52197265625,3291.81787109375,20252514386,3340.5182756696427,3383.7637241908483,3359.9049560546873,3351.8008447265624,3353.2952097427233,3413.7472052047915,22.871375891792468,-60.451995462068226,-32.383697154603794,-28.06829830746443,3431.214990234375,120.78228806963381,3672.7795663736424,3189.6504140951074,0.14080410398461626,110.77305385044643,-0.07239623520151972,-0.11329496737149791,-0.11376848136687967,12274216463.0,1.650004661971717,3292.916748046875,16121324440.0,3416.354736328125,9421757718.0,3440.341552734375,12281551839.0,3444.800537109375,11771834016.0,3511.0869140625,16115123753.0,2981.5986328125,0
2024-07-05,2981.5986328125,3106.152587890625,2826.014404296875,3057.833251953125,31131942647,3284.512939453125,3345.5867919921875,3359.9049560546873,3351.8008447265624,3296.1111209842275,3381.7361998423994,20.6142868264711,-85.62507885817195,-43.03197349531743,-42.593105362854516,3402.017443847656,152.9083005036822,3707.8340448550207,3096.2008428402914,0.17978543970161914,123.99565778459821,-0.023873895979977133,-0.116206180840014,-0.11376848136687967,14884328434.857143,2.0915920246756365,3054.52197265625,20252514386.0,3292.916748046875,16121324440.0,3416.354736328125,9421757718.0,3373.635986328125,12861158844.0,3516.07568359375,15933353456.0,3069.3779296875,1
2024-07-06,3069.3779296875,3080.107421875,2957.395751953125,2981.988037109375,11586293705,3241.1429617745534,3315.1985386439733,3359.9049560546873,3351.8008447265624,3261.2290915539616,3358.598550201296,28.203663159074452,-97.36945864733434,-53.899470525720815,-43.469988121613525,3374.4581665039063,160.90769199282116,3696.2735504895486,3052.642782518264,0.19073603411658693,129.73737444196428,0.029440346500360093,-0.09000674306490686,-0.11376848136687967,15598828678.285715,0.7427669053849314,2981.5986328125,31131942647.0,3054.52197265625,20252514386.0,3292.916748046875,16121324440.0,3372.9677734375,6584792001.0,3494.8134765625,7423703673.0,2929.38720703125,0
2024-07-07,2929.38720703125,3072.814453125,2923.959228515625,3067.405029296875,10857947538,3169.214111328125,3280.253923688616,3359.9049560546873,3351.8008447265624,3210.176493935083,3326.805117373885,26.473312068648113,-116.62862343880215,-66.44530110833709,-50.18332233046506,3345.3585815429688,185.57727495319085,3716.5131314493506,2974.204031636587,0.22189223717548115,132.45975167410714,-0.045608825587177826,-0.14667002913140448,-0.11376848136687967,15950476039.0,0.6807287451140379,3069.3779296875,11586293705.0,2981.5986328125,31131942647.0,3054.52197265625,20252514386.0,3432.88916015625,8396416013.0,3418.61181640625,9418141333.0,3018.73193359375,1
2024-07-08,3018.73193359375,3090.66455078125,2826.481689453125,2929.861572265625,22627377457,3108.9841657366073,3256.5736083984375,3359.9049560546873,3351.8008447265624,3180.723484651801,3303.9848815383193,34.372551601086016,-123.26139688651847,-77.80852026397338,-45.45287662254509,3322.1111083984374,196.15815859270103,3714.4274255838395,2929.7947912130353,0.2361849464899653,138.01156180245536,0.03049945952793487,-0.12254876810284454,-0.11376848136687967,17428451127.285713,1.2983011107381153,2929.38720703125,10857947538.0,3069.3779296875,11586293705.0,2981.5986328125,31131942647.0,3440.341552734375,12281551839.0,3350.25634765625,23137744903.0,3064.032958984375,1
2024-07-09,3064.032958984375,3105.800537109375,3005.522216796875,3018.80322265625,15269945822,3058.6524832589284,3232.9310302734375,3359.9049560546873,3351.8008447265624,3162.7710960875816,3286.210665052842,34.405223104600125,-123.4395689652606,-86.93473000423083,-36.504838961029776,3297.3453857421873,195.89724582303188,3689.139877388251,2905.5508940961236,0.23764237337113303,138.98454938616072,0.015006640664742665,-0.10312798422169211,-0.11376848136687967,18263906570.714287,0.8360722698004256,3018.73193359375,22627377457.0,2929.38720703125,10857947538.0,3069.3779296875,11586293705.0,3416.354736328125,9421757718.0,3395.029052734375,13235546063.0,3102.21875,1
2024-07-10,3102.21875,3148.407470703125,3026.6083984375,3066.13720703125,14578679176,3031.409912109375,3213.841134207589,3359.9049560546873,3351.8008447265624,3153.455350535646,3272.581634308187,37.55633908964897,-119.12628377254077,-93.37304075789282,-25.75324301464795,3276.9019775390625,193.74008521566736,3664.3821479703975,2889.4218071077275,0.23649176758245952,141.03313337053572,0.01246259146908213,-0.05791157585747764,-0.11376848136687967,18043528675.857143,0.8079727329337065,3064.032958984375,15269945822.0,3018.73193359375,22627377457.0,2929.38720703125,10857947538.0,3292.916748046875,16121324440.0,3369.477294921875,11694054195.0,3100.330810546875,0
2024-07-11,3100.330810546875,3208.9384765625,3057.21923828125,3101.335205078125,15230095766,3037.954031808036,3189.236153738839,3346.6382975260417,3351.8008447265624,3145.2823443835273,3259.8223140295713,32.784070859520156,-114.53996964604403,-97.60642653552307,-16.933543110520958,3256.1147338867186,188.972333973426,3634.0594018335705,2878.1700659398666,0.23214456420318558,144.10890415736608,-0.0006085771524413364,0.0149970562663162,-0.11376848136687967,17326040301.57143,0.8790292242722457,3102.21875,14578679176.0,3064.032958984375,15269945822.0,3018.73193359375,22627377457.0,3054.52197265625,20252514386.0,3444.800537109375,11771834016.0,3134.15869140625,1
2024-07-12,3134.15869140625,3154.6015625,3048.508056640625,3099.989990234375,12751638331,3059.7483258928573,3172.130632672991,3332.456331380208,3351.8008447265624,3143.5710131562537,3250.513897538955,37.56740087815381,-106.94288438270132,-99.47371810495873,-7.469166277742588,3238.081994628906,182.07761647160115,3602.2372275721086,2873.9267616857037,0.22492032848287138,143.14986746651786,0.010911055279745563,0.05116720168664757,-0.1195237868577057,14700282542.142857,0.8674417171536348,3100.330810546875,15230095766.0,3102.21875,14578679176.0,3064.032958984375,15269945822.0,2981.5986328125,31131942647.0,3373.635986328125,12861158844.0,3177.19873046875,1
2024-07-13,3177.19873046875,3199.989501953125,3115.080322265625,3134.550537109375,8565105946,3075.151297433036,3158.147129603795,3322.720247395833,3351.8008447265624,3148.744508127407,3245.0831444226433,40.26483930010086,-96.33863629523648,-98.84670174301428,2.5080654477777955,3226.011340332031,177.42228118847922,3580.8559027089896,2871.1667779550726,0.21998965592007919,146.91641671316964,0.013732565354943382,0.035127899936462814,-0.08419107546591964,14268684290.857143,0.6002730014489289,3134.15869140625,12751638331.0,3100.330810546875,15230095766.0,3102.21875,14578679176.0,3069.3779296875,11586293705.0,3372.9677734375,6584792001.0,3244.0791015625,1
2024-07-14,3244.0791015625,3266.487548828125,3166.43115234375,3176.741455078125,10517709666,3120.1072823660716,3144.6606968470983,3314.8471516927084,3351.8008447265624,3163.411368655883,3245.008770877447,40.675430427261055,-81.59740222156415,-95.39684183872426,13.799439617160104,3220.7024780273437,175.08202485990375,3570.866527747151,2870.5384283075364,0.21744576042570699,146.85423060825892,0.021050106325543716,0.10742584448239278,-0.0678662107299276,14220078880.571428,0.7396379270701591,3177.19873046875,8565105946.0,3134.15869140625,12751638331.0,3100.330810546875,15230095766.0,2929.38720703125,10857947538.0,3432.88916015625,8396416013.0,3489.552734375,1
2024-07-15,3489.552734375,3494.098388671875,3235.776123046875,3246.131591796875,18305490390,3187.3673967633927,3148.17578125,3312.313924153646,3351.8008447265624,3213.586963381901,3263.1231385439323,51.96773204114676,-49.53617516203121,-86.22470850338566,36.68853334135444,3225.428662109375,181.20424105083958,3587.8371442110542,2863.020180007696,0.2247195768792295,159.02099609375,0.0756682020158721,0.1559664160774772,-0.02131419711922855,13602666442.428572,1.3457280943758703,3244.0791015625,10517709666.0,3177.19873046875,8565105946.0,3134.15869140625,12751638331.0,3018.73193359375,22627377457.0,3440.341552734375,12281551839.0,3443.513427734375,0
2024-07-16,3443.513427734375,3498.218994140625,3351.77978515625,3486.14404296875,20446664416,3241.5788922991073,3150.1156877790177,3306.412255859375,3351.8008447265624,3248.9602655899744,3276.4853821876686,51.06713341882526,-27.52511659769425,-74.48479012224738,46.959673524553125,3229.13046875,185.0179865304529,3599.166441810906,2859.0944956890944,0.22918613951460873,165.1427001953125,-0.013193469233778732,0.12384999568535493,-0.0489012414709058,14342197670.142857,1.4256298013912634,3489.552734375,18305490390.0,3244.0791015625,10517709666.0,3177.19873046875,8565105946.0,3064.032958984375,15269945822.0,3416.354736328125,9421757718.0,3388.75244140625,0
2024-07-17,3388.75244140625,3516.104248046875,3379.099609375,3446.73681640625,16739123962,3282.512276785714,3156.961094447545,3302.32470703125,3351.8008447265624,3270.4667541770937,3284.8014606483043,53.98045017052713,-14.334706471210666,-62.45477339204003,48.120066920829366,3226.3280639648438,181.97888509280872,3590.285834150461,2862.3702937792264,0.22561733523053365,162.65652901785714,-0.0159026492788078,0.0923641156531112,-0.03492259540133469,14650832639.571428,1.1425373815811781,3443.513427734375,20446664416.0,3489.552734375,18305490390.0,3244.0791015625,10517709666.0,3102.21875,14578679176.0,3292.916748046875,16121324440.0,3426.258544921875,1
2024-07-18,3426.258544921875,3488.715576171875,3374.990478515625,3388.030029296875,15035622003,3329.0733816964284,3183.5137067522323,3300.410611979167,3351.8008447265624,3294.434721983983,3295.279763187087,68.53232204986944,-0.8450412031043015,-50.13282695425289,49.28778575114859,3228.959191894531,184.58261512394415,3598.1244221424195,2859.793961646643,0.22865896303340244,152.58820452008928,0.011067820433664055,0.10512676043028746,-0.016483382097010724,14623050673.428572,1.0282137659771027,3388.75244140625,16739123962.0,3443.513427734375,20446664416.0,3489.552734375,18305490390.0,3100.330810546875,15230095766.0,3054.52197265625,20252514386.0,3505.73486328125,1
2024-07-19,3505.73486328125,3540.58837890625,3377.877685546875,3425.90869140625,17705629736,3382.155691964286,3220.9520089285716,3298.623527018229,3351.8008447265624,3326.942436029716,3310.869029860729,75.96034040099755,16.073406168987276,-36.89158032960486,52.96498649859213,3235.597546386719,192.26202515538668,3620.1215966974924,2851.0734960759455,0.23768348491930466,144.20052664620536,0.023196240831611536,0.11855691062926987,-0.015062465845769313,15330763731.285715,1.154908525520347,3426.258544921875,15035622003.0,3388.75244140625,16739123962.0,3443.513427734375,20446664416.0,3134.15869140625,12751638331.0,2981.5986328125,31131942647.0,3519.29541015625,1
2024-07-20,3519.29541015625,3539.904296875,3482.489013671875,3505.721435546875,10360198325,3431.0266462053573,3253.0889718191966,3298.8971435546873,3351.8008447265624,3356.535201279952,3326.3080209937307,74.05267394922535,30.227180286221483,-23.46782820643959,53.695008492661074,3239.917858886719,197.819193771247,3635.556246429213,2844.279471344225,0.24422741857933453,139.5364990234375,0.003868103950767088,0.10767242111954034,0.0023378789231545127,15587205499.714285,0.6646604053042031,3505.73486328125,17705629736.0,3426.258544921875,15035622003.0,3388.75244140625,16739123962.0,3177.19873046875,8565105946.0,3069.3779296875,11586293705.0,3536.60546875,1
2024-07-21,3536.60546875,3546.619140625,3415.44384765625,3519.426513671875,13845913681,3472.8161272321427,3296.4617047991073,3299.5814697265623,3351.8008447265624,3384.238319352267,3341.8856097164175,87.36292163053105,42.35270963584935,-10.303720637981803,52.656430273831155,3244.7310546875,204.02615657600217,3652.7833678395045,2836.6787415354956,0.25151687845592735,138.27364676339286,0.0049186148294897425,0.09017239038548897,0.005838834827146533,16062663216.142857,0.8619936491655357,3519.29541015625,10360198325.0,3505.73486328125,17705629736.0,3426.258544921875,15035622003.0,3244.0791015625,10517709666.0,2929.38720703125,10857947538.0,3440.419921875,0
2024-07-22,3440.419921875,3560.075439453125,3425.795654296875,3536.627197265625,18723199034,3465.7971540178573,3326.582275390625,3297.768351236979,3351.8008447265624,3392.8816428173027,3349.18444765409,75.73039392112044,43.697195163212655,0.4964625222570884,43.200732640955565,3245.9343139648436,205.15940743978183,3656.253128844407,2835.61549908528,0.2528201591229166,128.99485560825892,-0.027197137968854812,-0.014079974208729085,-0.015564079471560688,16122335879.571428,1.1613204918850573,3536.60546875,13845913681.0,3519.29541015625,10360198325.0,3505.73486328125,17705629736.0,3489.552734375,18305490390.0,3018.73193359375,22627377457.0,3481.995849609375,1
2024-07-23,3481.995849609375,3539.53173828125,3395.4208984375,3440.768310546875,24468405650,3471.2946428571427,3356.436767578125,3299.88115234375,3351.8008447265624,3406.591520785314,3359.0223292804076,75.61956212681262,47.569191504906485,9.911008318786967,37.658183186119516,3255.3882690429687,211.69086459741294,3678.7699982377944,2832.006539848143,0.2601113564369347,132.12574986049108,0.012084550339342526,0.0111753366677938,0.018540868810825062,16696870341.571428,1.465448622972127,3440.419921875,18723199034.0,3536.60546875,13845913681.0,3519.29541015625,10360198325.0,3443.513427734375,20446664416.0,3064.032958984375,15269945822.0,3336.33935546875,0
