Date,Open,High,Low,Close,Volume,MA20,MA50,RSI,MACD,MACD_Signal,MACD_Histogram,ATR,Price_Change_1d,Price_Change_5d,Price_Change_10d,Volume_Change,Volume_MA20,Volume_Ratio
2022-06-15,22572.83984375,22642.671875,20178.376953125,22196.73046875,54912007015,29064.848046875,31557.8869921875,16.38437561664358,-1766.9122589698854,-1090.3814495011675,-676.530809468718,2246.4375,-1.2951620261825614,-26.282008828339578,-25.602000054989727,7.8533706462271535,34160942079.15,1.6074500196092465
2022-06-16,20381.650390625,22868.921875,20265.2265625,22576.3046875,31183975654,28731.10625,31247.0070703125,21.478802156547886,-2019.3931853781178,-1276.1837966765577,-743.2093887015601,2279.5693359375,1.710045627144896,-22.377294360638512,-24.519923351507256,-43.21100730213403,33891040574.45,0.9201244672761444
2022-06-17,20471.482421875,21243.3125,20326.51953125,20385.71875,27132421514,28319.2609375,30869.8928515625,14.430664371095375,-2368.9404454087526,-1494.7351264229967,-874.2053189857559,2350.4578683035716,-9.703031420872342,-28.152293770344105,-35.01885031388966,-12.992423368186866,33471682768.45,0.8106082296996041
2022-06-18,19017.642578125,20736.041015625,17708.623046875,20473.42578125,42009436760,27891.9388671875,30483.9890234375,15.800922644226645,-2608.809214217261,-1717.5499439818495,-891.2592702354113,2497.5733816964284,0.4302376203929592,-23.428271305892633,-34.2778401758845,54.83113712620025,34667460286.0,1.211782934585634
2022-06-19,20553.271484375,20683.822265625,18067.15234375,19010.90234375,35329942625,27370.31572265625,30092.0898828125,13.510669873760833,-2883.6791025804305,-1950.775775701566,-932.9033268788644,2645.6715959821427,-7.143520840754503,-15.461962372443827,-37.081824870914915,-15.899984979946202,34470057753.55,1.0249458494557189
2022-06-20,20599.537109375,20913.322265625,19689.169921875,20553.37109375,30818458597,26811.791015625,29748.8919921875,21.296635921458133,-2943.124623633277,-2149.2455452879085,-793.8790783453687,2648.83203125,8.11360093334601,-7.4036100826363915,-31.73980145544164,-12.76957643516694,34334070151.7,0.8976057444058688
2022-06-21,20710.59765625,21620.62890625,20415.0625,20594.294921875,28970212744,26251.87802734375,29391.334140625,13.782526332895898,-2952.8942891817096,-2309.9752940666685,-642.9189951150411,2579.372488839286,0.1991100532284129,-8.77915935783058,-29.191915386577804,-5.9972040690572275,33725789921.85,0.858992860096985
2022-06-22,19987.029296875,20835.75,19848.078125,20719.4140625,28574793478,25798.10419921875,29035.160234375,14.71756043877646,-2916.9163545138836,-2431.3635061561117,-485.55284835777184,2547.9677734375,0.6075427253015686,1.6369072711748256,-26.976213442898544,-1.3649166800885681,33700351492.7,0.8479078766935035
2022-06-23,21085.876953125,21135.76171875,19950.1171875,19986.607421875,26188097173,25274.04423828125,28679.9321484375,14.922870341048707,-2913.9448117383654,-2527.8797672725623,-386.0650444658031,2551.8556082589284,-3.536811602946366,-2.377806062241128,-25.24899851274395,-8.352453384615155,33700978978.75,0.7770722977962387
2022-06-24,21231.65625,21472.91796875,20777.51171875,21084.6484375,24957784918,24842.9697265625,28307.7101953125,21.022028442771145,-2790.81631616081,-2580.467077050212,-210.34923911059786,2567.4733537946427,5.493883941619893,10.908193920799135,-6.24038929119185,-4.697982624978403,34119449676.75,0.7314826339361203
2022-06-25,21502.337890625,21520.9140625,20964.5859375,21233.609375,18372538715,24412.8943359375,28000.9187109375,23.28963226756528,-2650.6610232876737,-2594.5058662977044,-56.15515698996933,2473.3455636160716,0.7064900225467685,3.3096190310933915,-4.339022339825882,-26.385539520579016,34174872340.45,0.5376037262691961
2022-06-26,21027.294921875,21783.724609375,21016.26953125,21496.494140625,18027170497,23992.2048828125,27709.998515625,25.86736155565943,-2489.6749176729645,-2573.5396765727564,83.86475889979192,2362.3053850446427,1.2380597240077007,4.380821106877009,-4.7829375171077775,-1.8798067232702498,33478864023.85,0.5384642228050996
2022-06-27,20735.478515625,21478.08984375,20620.19921875,21028.23828125,20965695707,23475.0296875,27420.504453125,28.176473029950202,-2372.5275824814053,-2533.337257754486,160.80967527308076,1979.7367466517858,-2.17828942855417,1.4905065259974704,3.151812006873689,16.300534853703287,32488600107.25,0.6453246873607643
2022-06-28,20280.634765625,21164.423828125,20228.8125,20731.544921875,21381535161,22954.03291015625,27153.9350390625,40.378616666031874,-2277.3759772246995,-2482.1450016485287,204.76902442382925,1633.2261439732142,-1.4109282737182482,3.7271833296964596,1.2607520762909719,1.983427880531341,32045573909.95,0.6672227253936349
2022-06-29,20104.0234375,20364.15625,19937.791015625,20281.169921875,23552740328,22457.32744140625,26954.0853515625,39.686782254022845,-2212.8013465851145,-2428.2762706358462,215.47492405073172,1513.9017857142858,-2.1724140757343413,-3.810727591720131,6.68178477358079,10.154580345382701,32138610690.4,0.7328487393213717
2022-06-30,19784.7265625,20141.16015625,18729.65625,20108.3125,26267239923,21957.2265625,26735.9279296875,36.41003866584758,-2150.780773936327,-2372.7771712959425,221.99639735961546,1438.7459542410713,-0.8523049830994167,-5.299602413920734,-2.16538003289074,11.525196462056453,31958598860.2,0.8219146289204875
2022-07-01,19269.3671875,20632.671875,19073.708984375,19820.470703125,30767551159,21494.016796875,26553.60265625,46.062338718301845,-2100.640573760651,-2318.3498517888843,217.70927802823326,1389.4015066964287,-1.4314567514056686,-7.796729208660025,-3.7574688606020423,17.132790689818368,32134647696.2,0.9574572420981711
2022-07-02,19242.255859375,19371.748046875,19027.08203125,19274.8359375,18100418740,21039.08291015625,26358.481171875,42.15108619969008,-2080.9444372767393,-2270.8687688864557,189.92433160971632,1229.8279854910713,-2.752885003578509,-8.33832259411591,-6.972099310542457,-41.17042774557852,31331507619.5,0.577706600008444
2022-07-03,19297.076171875,19558.26953125,18966.951171875,19242.095703125,16390821947,20664.3087890625,26157.610234375,51.86277900926865,-2044.4102813802056,-2225.5770713852057,181.16679000500017,1085.1600167410713,-0.1698599898912856,-7.184458391127424,-3.7250529969140467,-9.445067639357829,28740820894.85,0.5702976267437453
2022-07-04,20231.26171875,20258.748046875,19063.06640625,19297.314453125,21594638208,20504.7751953125,25941.5848046875,36.68967218686007,-1988.0836175708973,-2178.0783806223444,189.99476305144708,1034.6787109375,0.28696848228975114,-4.851078475945448,-8.476944681686726,31.748354523199794,27274874043.15,0.7917410791278585
2022-07-05,20190.115234375,20635.466796875,19341.232421875,20225.353515625,26715546990,20406.20634765625,25720.004375,46.70909407665505,-1847.2652108249022,-2111.9157466628562,264.65053583795407,1044.149135044643,4.809161734677092,0.5820528978998096,-4.748396005448319,23.713797530087334,25865051041.9,1.0328820517973167
2022-07-06,20548.24609375,20595.529296875,19823.51171875,20194.619140625,24598943708,20287.1220703125,25526.64859375,45.23873231325365,-1718.3376888919993,-2033.2001351086851,314.86244621668584,1028.7452566964287,-0.15195964301072395,1.8876869429796717,-6.05622010493172,-7.9227398293296165,25535799444.6,0.9633120655324494
2022-07-07,21637.587890625,21771.81640625,20296.103515625,20547.814453125,25814972520,20295.22685546875,25329.1153125,55.468284339062635,-1569.5687771053454,-1940.4738635080173,370.90508640267194,1056.7133091517858,1.7489575319075357,6.604354609049445,-2.284660377628367,4.943418816819056,25469926994.9,1.01354717369897
2022-07-08,21731.1171875,22314.94140625,21257.453125,21637.154296875,49899834488,20353.41328125,25187.4512109375,55.39264596381277,-1348.226208801214,-1822.0243325666565,473.7981237654426,1076.7716238839287,5.3014876411068945,12.446973711709752,4.368267673309978,93.29803450048375,25864446881.3,1.9292828768775099
2022-07-09,21592.20703125,21877.138671875,21445.95703125,21716.828125,29641127858,20488.7095703125,25015.565390625,54.781045256521644,-1153.0895184697583,-1688.2373697472772,535.1478512775188,1067.8325892857142,0.36822692592486383,12.538084912033876,7.078774097625007,-40.59874514187387,25580006142.95,1.158761561367696
2022-07-10,20860.44921875,21591.080078125,20727.123046875,21591.080078125,28688807249,20540.59501953125,24863.3898046875,50.9619533047033,-997.0952090608407,-1550.00893760999,552.9137285491493,1083.7075892857142,-0.5790350513031006,6.752547298839118,7.373903593973896,-3.2128352657909143,25473523575.55,1.1262206095640452
2022-07-11,19970.556640625,20856.353515625,19924.5390625,20856.353515625,24150249025,20553.69794921875,24691.867421875,48.341782851466476,-922.1252028679737,-1424.432190661587,502.3069877936132,1140.1537388392858,-3.4029171298585847,3.2767856149800156,5.226328012163095,-15.819961368934921,25232525389.6,0.9571078856400923
2022-07-12,19323.9140625,20043.4453125,19308.53125,19970.474609375,25810220018,20516.2509765625,24485.088984375,43.40722628690615,-923.5478719861785,-1324.2553269265052,400.70745494032667,1183.883091517857,-4.247525367204408,-2.8097384520726743,3.6090510660150787,6.8735150154419555,25094296716.6,1.0285293231958326
2022-07-13,20212.07421875,20223.052734375,18999.953125,19325.97265625,33042430345,20483.21923828125,24289.5859375,41.99483477533827,-965.5509979322233,-1252.514461127649,286.9634631954257,1214.5506417410713,-3.22727409203607,-10.681541615473888,0.4359034193524902,28.02072327146483,25437013375.2,1.298990170646958
2022-07-14,20569.919921875,20789.89453125,19689.2578125,20211.466796875,31158743333,20439.56015625,24100.752578125,50.77225547728941,-916.8182905417234,-1185.3752270104637,268.55693646874033,1208.2940848214287,4.581886543954261,-6.931773459090262,4.7371998107330615,-5.700812538097821,25747061295.95,1.2101863966083481
2022-07-15,20836.328125,21138.244140625,20397.0,20573.15625,25905575359,20406.5375,23920.92015625,55.573289168345944,-839.3366028435594,-1116.167502177083,276.8308993335236,1163.137974330357,1.7895259990775347,-4.714557235866623,1.7196373556897626,-16.8593704754338,26123713128.15,0.991649817616664
2022-07-16,21190.31640625,21514.404296875,20518.8984375,20834.103515625,24302954056,20373.41796875,23752.5794140625,62.053841988972636,-748.2501812883747,-1042.5840379993413,294.33385671096653,1177.574916294643,1.2683871276435665,-0.10668211959167229,3.166607751039807,-6.186395325295191,26437502306.1,0.9192605933274004
2022-07-17,20779.34375,21600.640625,20778.1796875,21195.041015625,22927802083,20381.75810546875,23604.027734375,64.36807969615037,-639.5663731606546,-961.980505031604,322.4141318709494,1194.0851004464287,1.7324359540083156,6.131884345278094,3.1498559809195026,-5.658373750908263,26535607624.9,0.8640390831482383
2022-07-18,22485.689453125,22633.033203125,20781.912109375,20781.912109375,39974475562,20384.27646484375,23439.2686328125,60.3759460488044,-580.082887825145,-885.6009815903122,305.51809376516724,1240.9022042410713,-1.9491771964274096,7.533589532706664,-3.9526555838422794,74.34935724449309,27465254644.95,1.4554562147251038
2022-07-19,23389.43359375,23666.962890625,21683.40625,22467.849609375,48765202697,20493.61044921875,23299.7583203125,64.17160588608485,-392.37764560700816,-786.9563143936515,394.57866878664333,1351.3949497767858,8.1125234825695,11.16387462214703,3.458246664992659,21.99085043996556,28725877763.4,1.6976053124869992
2022-07-20,23231.732421875,24196.818359375,23009.94921875,23393.19140625,42932549127,20657.85439453125,23133.14484375,68.16020762266328,-167.02715414001432,-662.9704823429241,495.9433282029098,1419.7486049107142,4.11851518041535,13.707353028293845,8.346554788386019,-11.960687636716871,29559143223.6,1.4524287392985966
2022-07-21,23164.62890625,23388.322265625,22431.1484375,23233.201171875,33631012204,20828.49091796875,22961.9577734375,65.58854048092212,-1.329811668547336,-530.6423482080488,529.3125365395015,1375.8090122767858,-0.6839179468785761,11.515243045858647,11.39627622090953,-21.665466207200645,29702316275.85,1.1322690086410634
2022-07-22,22714.978515625,23671.927734375,22603.416015625,23163.751953125,31421555646,21022.93671875,22829.335,60.05207513470191,122.9650894748338,-399.9208606714723,522.8859501463062,1325.907924107143,-0.29892229760430933,9.2885450707487,15.989992257124118,-6.569699849049481,30368373121.15,1.034680241863747
2022-07-23,22465.478515625,22977.2109375,22002.91015625,22706.984375,24021799169,21196.18115234375,22674.1185546875,56.211350588936405,182.50852328973633,-283.43498387923063,465.94350716896696,1378.0265066964287,-1.9719067060005258,9.26321050485328,17.494652294546142,-23.54993673886416,30749921982.25,0.7811987029712231
2022-07-24,22609.1640625,22974.001953125,22306.83984375,22465.509765625,23565495303,21354.59091796875,22529.3059765625,55.4068820395694,207.8165607354349,-185.18467495629753,393.0012356917324,1354.9877232142858,-1.0634375987013889,-0.01041418645166825,11.152297808976975,-1.8995407579164958,30848464837.0,0.7639114434873037
2022-07-25,21361.701171875,22649.12109375,21361.642578125,22607.15625,35574561406,21473.6810546875,22384.7467578125,61.682632996490824,236.575949958009,-100.83254997343622,337.40849993144525,1327.911830357143,0.6305064334295007,-3.360102273347765,9.886669674226578,50.96038062680221,31291415557.8,1.1368792613516758
2022-07-26,21239.75390625,21361.12109375,20776.81640625,21361.12109375,28624673855,21532.00615234375,22213.763515625,58.85385177637605,157.01339685651692,-49.2633606074456,206.27675746396253,1348.0916573660713,-5.5116846297286965,-8.057779314506385,2.5295908591879135,-19.536115910701945,31492702065.15,0.9089303863410382
2022-07-27,22930.548828125,22986.529296875,21070.806640625,21244.169921875,31758955233,21566.82392578125,22011.2120703125,63.092082899537566,83.55929855784052,-22.698828774388378,106.2581273322289,1397.564732142857,-0.547495477235127,-8.287008232235149,0.23179434384572595,10.94957935198455,31789901200.8,0.9990265472168495
2022-07-28,23843.88671875,24110.470703125,22722.265625,22933.640625,40212386158,21631.6482421875,21846.8552734375,66.74201508201557,159.83014032744904,13.806965045979105,146.02317528146995,1497.734654017857,7.952632224925682,0.998178561524643,10.35385244774627,26.617471711463093,31305528784.3,1.2845138772473592
2022-07-29,23804.6328125,24294.787109375,23481.173828125,23845.212890625,35887249746,21738.06748046875,21719.4539453125,68.84901173069821,290.4830872301063,69.14218948280455,221.34089774730177,1528.761021205357,3.97482580515931,6.141428079727418,6.130374313504738,-10.755731816077619,31617834878.7,1.1350318541316748
2022-07-30,23656.20703125,24572.580078125,23580.5078125,23796.818359375,28148218301,21848.35439453125,21593.1837109375,67.49545690879725,385.6756261882474,132.44887682389313,253.22674936435428,1528.5157645089287,-0.20295281686928401,5.262325328401274,1.725403542062942,-21.564849632598538,31590805431.3,0.8910256613182422
2022-07-31,23336.896484375,24121.642578125,23275.703125,23652.0703125,23553591896,21988.140234375,21484.531796875,64.88944753951091,444.3146586561634,194.82203319034718,249.4926254658162,1530.1928013392858,-0.6082663854009462,10.724854789668804,1.8028903444096356,-16.322974178570902,31560972574.85,0.7462885321464763
2022-08-01,23314.19921875,23464.787109375,22890.796875,23336.71875,25849159141,22156.45244140625,21383.7958984375,65.66764157653202,460.03725564776323,247.86507768183043,212.1721779659328,1452.3465401785713,-1.3332936962111908,9.849991013159398,0.7467132147892963,9.74614511084335,31562919531.0,0.8189723740736929
2022-08-02,22978.1171875,23415.041015625,22710.083984375,23308.43359375,28389250717,22355.57548828125,21315.2130078125,56.47053163483613,464.85657409533815,291.263376964532,173.59319713080617,1296.6255580357142,-0.12120451273810451,1.6342497681830714,2.6487410605354755,9.826592664560208,31330260549.6,0.9061287783437362
2022-08-03,22846.5078125,23578.650390625,22747.8359375,22981.302734375,26288169966,22494.06728515625,21325.0793359375,46.50780071941422,437.2389735659999,320.45849628482557,116.78047728117434,1232.4716796875,-1.4034871028944518,-3.622992003521408,2.295932627975472,-7.400972896201996,31086731881.25,0.8456395502241824
2022-08-04,22630.95703125,23198.009765625,22485.701171875,22848.21484375,25120229769,22607.82021484375,21338.1090234375,46.72093376856143,400.00177420038017,336.3671518679365,63.634622332443655,1214.633510044643,-0.5791137785497669,-3.9862619502295304,1.0662933059083946,-4.442835688108238,31047464601.75,0.8090911799472377
2022-08-05,23289.314453125,23422.828125,22612.177734375,22626.833984375,28881249043,22697.45673828125,21339.119609375,45.54224924564185,348.6088939016736,338.8155002746839,9.793393626989655,1196.21484375,-0.9689197203761268,-4.334657873831738,5.925311153239665,14.972073538281649,31276379351.1,0.9234204739233743
2022-08-06,22961.279296875,23326.5625,22961.279296875,23291.423828125,15978259885,22802.27587890625,21397.2337109375,54.69043560751529,357.3867798482497,342.52975618939706,14.857023658852654,1163.2781808035713,2.9371755863367044,-0.1940929329450003,9.636779943762154,-44.67600808673239,30928902241.2,0.5166125768187001
2022-08-07,23175.890625,23359.009765625,22894.556640625,22963.505859375,15886817043,22911.35556640625,21447.0353125,53.941986592786826,334.0325587397456,340.8303166994668,-6.797757959721196,1148.7989676339287,-1.4078914675625387,-1.4798409038842109,0.1302245677576641,-0.5722953729513702,29724519315.25,0.5344684256962687
2022-08-08,23809.486328125,24203.689453125,23176.546875,23179.52734375,28575544847,22946.939453125,21530.4078125,54.477990073835024,329.1609362973031,338.49644061903405,-9.335504321730923,1145.4207589285713,0.9407164816116698,0.8625473136407491,-2.79169471008045,79.86954069941194,28715036422.75,0.9951422114290098
2022-08-09,23164.318359375,23898.615234375,22982.0,23811.484375,23555719219,22967.8541015625,21595.570078125,71.2084380299633,372.00554301564625,345.1982610983565,26.807281917289743,1080.1547154017858,2.7263585744357277,4.215950952130942,0.06163015325626464,-17.566858846882162,27746194927.35,0.8489711573308613
2022-08-10,23947.642578125,24127.4140625,22771.51953125,23162.8984375,32837431722,22964.33896484375,21646.9421484375,65.2075001803434,349.59482627912803,346.0775741345109,3.517252144617146,1040.1669921875,-2.7238366465761388,2.369153605383678,-2.068198971746993,39.403222702337985,27706515903.25,1.1851880560033945
2022-08-11,23957.529296875,24822.62890625,23900.99609375,23948.345703125,37127036580,23003.56865234375,21711.52078125,59.387645283545275,390.7093477316703,355.0039288539428,35.70541887772748,953.9833984375,3.3909714181252326,2.8204453272055785,2.6208781092029065,13.063155773921586,27991789949.95,1.3263545006012134
2022-08-12,24402.818359375,24412.56640625,23657.265625,23957.203125,27265804688,23066.07958984375,21790.9326953125,51.24385059822577,419.1756264240357,367.8382683679614,51.33735805607432,910.7087053571429,0.036985527037236565,4.327289011139013,2.783411114438694,-26.560783731692062,28153990225.9,0.9684525876874489
2022-08-13,24424.068359375,24860.05078125,24346.115234375,24402.1875,22987346289,23162.9134765625,21857.2834765625,56.17932233977272,472.19866526934857,388.71034774823886,83.4883175211097,904.3355189732143,1.8574137084292897,5.274741534277538,6.182785989323691,-15.691663781641473,28125082775.2,0.817325462567871
2022-08-14,24319.333984375,24974.9140625,24206.259765625,24429.056640625,22994133555,23254.00849609375,21921.192421875,58.12667843057625,510.5031580297036,413.06890980453187,97.43424822517176,898.8151506696429,0.11010955728867344,2.5935899497025794,6.918885382012374,0.02952609629085501,27496061382.65,0.8362700837404038
2022-08-15,24136.97265625,25135.58984375,23839.775390625,24318.31640625,35123501685,23401.86826171875,21977.6288671875,60.72583763794167,525.8621218886146,435.6275522213484,90.23456966726621,936.9966517857143,-0.4533135929237653,4.98822706436175,7.475559431085488,52.74983769659156,27821002774.15,1.2624815133419687
2022-08-16,23883.291015625,24228.416015625,23733.5,24126.13671875,27753685646,23545.9666015625,22039.5868359375,58.626015348910805,516.572194035758,451.81648058423036,64.75571345152764,928.4151785714286,-0.7902672384450415,0.7423937245143453,3.58377786083246,-20.98257771988431,27620739294.8,1.0048132799698462
2022-08-17,23335.998046875,24407.05859375,23243.353515625,23881.31640625,30931623076,23593.350390625,22102.582265625,59.66210812757983,483.8770724241367,458.22859895221166,25.648473471925058,952.1930803571429,-1.0147514098671873,-0.3167595080028729,3.9968224037546074,11.450505963549462,27156701140.7,1.1390051728205857
2022-08-18,23212.73828125,23563.83203125,23177.6015625,23341.0390625,23747613147,23568.14169921875,22163.7796484375,54.86535368999919,409.64792040734756,448.51246324323887,-38.864542835891314,951.5792410714286,-2.262343224968133,-4.348579148898024,0.696786074861655,-23.225454129415247,26549719310.75,0.8944581624026652
2022-08-19,20877.552734375,23213.3125,20868.84765625,23213.3125,40509610260,23538.96640625,22225.8796484375,55.89902948326202,336.63381147217297,426.1367328890257,-89.50292141685276,1070.2607421875,-0.5472188369934572,-4.976631551966049,-2.512115018028982,70.5839235684093,27167788908.7,1.4910897017102307
2022-08-20,21166.060546875,21350.806640625,20856.73046875,20872.841796875,27595671000,23400.00498046875,22246.9270703125,31.806569718411254,88.88852688367479,358.68709168795556,-269.7985648042808,1188.607421875,-10.082450331571591,-14.168228391376159,-9.886744730173625,-31.87870526799781,27369892863.9,1.0082491421220647
2022-08-21,21534.12109375,21668.845703125,21103.197265625,21160.392578125,23102307723,23291.188671875,22284.638203125,36.3534664371732,-83.28835486666867,270.2920023770307,-353.5803572436994,1212.2896205357142,1.3776312015791214,-12.292660757078966,-11.641526974601014,-16.282855658773432,27232550293.0,0.8483343452757101
2022-08-22,21398.908203125,21531.462890625,20939.18359375,21531.462890625,31666498758,23202.34013671875,22330.425546875,37.81294529286893,-187.63456658141877,178.70668858534083,-366.3412551667596,1166.0107421875,1.7536078838329416,-9.839715180064434,-10.125306454674055,37.07071664738382,27396412695.05,1.1558629631726025
2022-08-23,21528.087890625,21646.203125,20955.138671875,21401.044921875,31878280659,23123.32724609375,22372.50015625,30.747282706195932,-277.6527235051508,87.43480616724253,-365.0875296723933,1149.8999720982142,-0.6057088151069645,-8.311515761703248,-12.29866206923047,0.6687884966963598,27675918229.7,1.1518418429488744
2022-08-24,21395.01953125,21783.076171875,21195.005859375,21526.455078125,31962253368,23057.2392578125,22398.5221875,35.737370938083984,-335.011406938218,2.9455635461504244,-337.9569704843684,1095.055385044643,0.5860001542345783,-7.266767385632711,-11.881758699077372,0.263416681402151,28018019409.65,1.1407749027753018
2022-08-25,21600.904296875,21789.63671875,21362.44140625,21395.458984375,31028679593,22995.6705078125,22422.538984375,24.884884715626242,-386.5825834092757,-74.9600658449348,-311.6225175643409,1007.0171595982143,-0.6085353732167342,2.503814251005565,-12.019160261948903,-2.920863445550048,28125390937.15,1.1032266062483467
2022-08-26,20260.01953125,21804.908203125,20199.482421875,21596.0859375,42326789564,22910.90361328125,22443.5044140625,27.616095631693554,-406.5774224645538,-141.28353716885863,-265.2938852956952,1067.7403738839287,0.9377081055915504,2.0590041407143156,-10.486763010356858,36.411829698189365,29442817421.1,1.4375930454830315
2022-08-27,20041.73828125,20340.775390625,19890.5234375,20262.48046875,30116729776,22775.85234375,22416.0109375,16.41353973937467,-523.9940155567056,-217.82563284642802,-306.16838271027757,1125.0771484375,-6.175218382671344,-5.893619157793162,-15.153418998933033,-28.847120024394577,30154313057.75,0.9987536349550387
2022-08-28,19616.814453125,20139.0546875,19616.814453125,20041.03515625,24366810591,22618.927734375,22382.495078125,15.48853026322621,-627.680784183809,-299.79666311390423,-327.8841210699048,1116.292271205357,-1.0928835333932851,-6.35487552402112,-14.138204804908739,-19.092110025777455,29943876344.95,0.8137493726696288
2022-08-29,20297.994140625,20357.462890625,19600.78515625,19615.154296875,32637854078,22409.11123046875,22342.9765625,14.757008221446014,-735.7372009878454,-386.9847706886925,-348.75243029915293,1077.782505580357,-2.125044220793082,-8.878845933124623,-15.500408238268449,33.94389042468673,30397983087.9,1.0736848554597553
2022-08-30,19796.80859375,20542.64453125,19617.640625,20298.611328125,34483360283,22265.896875,22331.82171875,23.285484138770386,-757.4915284583876,-461.0861222426315,-296.4054062157561,1102.2592075892858,3.4843316596234297,-5.126544174869174,-2.7510890674980915,5.654496158324296,30480279515.95,1.1313334664452546
2022-08-31,20049.763671875,20420.990234375,19799.58203125,19799.58203125,33225232872,22058.45869140625,22328.4038671875,22.487505259349803,-805.7117400055831,-530.0112457952218,-275.7004942103613,1063.523716517857,-2.458440574127174,-8.318655109306194,-6.430932421744229,-3.6485058320150032,30285189330.55,1.097078592092018
2022-09-01,20127.140625,20198.390625,19653.96875,20050.498046875,30182031010,21863.1234375,22342.894375,26.92015688337449,-814.2931154413563,-586.8676197244488,-227.42549571690756,1052.1456473214287,1.2672793558418327,-1.0461819923870186,-6.87814316785148,-9.159309352996614,30431000646.65,0.9918185524182752
2022-09-02,19969.771484375,20401.568359375,19814.765625,20126.072265625,29123998928,21649.31767578125,22341.186484375,28.18652203349413,-805.7080090540985,-630.6356975903788,-175.07231146371976,917.4750279017857,0.3769194090506911,0.4243149553504022,-5.957525255913043,-3.505503263347154,30737833278.6,0.9474968083803237
2022-09-03,19832.087890625,20037.009765625,19698.35546875,19969.71875,23613051457,21426.35078125,22329.117734375,40.77001846399521,-802.2725735691638,-664.9630727861357,-137.30950078302806,779.6989397321429,-0.7768704870052989,1.8076047109223392,-7.2317356595649755,-18.92235844611895,30768779173.7,0.7674354358909226
2022-09-04,19986.712890625,19999.689453125,19636.81640625,19832.470703125,25245861652,21202.05849609375,22309.085078125,35.99838544927346,-801.3868478137992,-692.2478277916684,-109.13902002213081,748.7610212053571,-0.6872808204922753,-2.2964163285107753,-7.305233705859937,6.91486315512162,30274897172.05,0.8338876102049047
2022-09-05,19812.37109375,20031.16015625,19673.046875,19988.7890625,28813460025,20995.19111328125,22284.9600390625,32.96246236464971,-779.0904488494671,-709.6163520032281,-69.47409684623892,732.0348772321429,0.7881940768497797,0.9556112394260241,-7.442537873073785,14.131418535747908,30327885891.0,0.950064904904914
2022-09-06,18837.66796875,20155.26953125,18800.171875,19817.724609375,43403978910,20792.0115234375,22265.6762890625,32.669154575594604,-766.3894037694408,-720.9709623564707,-45.41844141297008,779.4658203125,-0.8558019827520469,-1.1609359376301365,-2.194972427294517,50.637857696856045,30951503682.7,1.4023221409517552
2022-09-07,19290.32421875,19427.171875,18644.466796875,18837.68359375,35239757134,20566.84375,22193.07296875,25.207529744999633,-825.884570223614,-741.9536839298994,-83.9308862937146,821.2649274553571,-4.945275176350872,-6.401590210304208,-6.00443815959637,-18.809846426588816,31526110882.05,1.1177958888060766
2022-09-08,19329.833984375,19417.3515625,19076.71484375,19289.94140625,32194477850,20370.6751953125,22111.00796875,31.671447055003085,-827.0082561039599,-758.9645983647116,-68.04365773924826,832.1558314732143,2.4008143583537533,-3.4040406490451924,-1.6579675372566993,-8.641601224492712,31110354261.55,1.034847677378907
2022-09-09,21381.15234375,21439.41015625,19310.962890625,19328.140625,48469528171,20293.44013671875,22032.9067578125,29.682972713453466,-815.4168101429314,-770.2550407203556,-45.16176942257573,871.0160435267857,0.19802661887622364,-2.5429513330657905,-4.780970911937965,50.55230402191473,32154047120.1,1.5074160957082425
2022-09-10,21680.5390625,21760.275390625,21168.72265625,21376.912109375,36913738894,20304.26611328125,21997.1699609375,58.84953240501923,-633.6079313897862,-742.9256188542419,109.31768746445562,922.9140625,10.5999409054641,6.944507956608481,7.966481694590688,-23.841348808330242,32844618678.65,1.1238900123993538
2022-09-11,21769.255859375,21770.552734375,21406.9453125,21678.54296875,34493951963,20311.6201171875,21976.6011328125,62.83968964363905,-459.8827534833108,-686.3170457800557,226.43429229674484,904.9122488839286,1.411012300708836,9.389667058420613,8.119723101485455,-6.555247459349922,32985991338.9,1.045715182806153
2022-09-12,22370.44921875,22439.181640625,21603.896484375,21770.1484375,50212088965,20330.07529296875,21962.69390625,67.83207267054826,-311.22489575335567,-611.2986157747157,300.07372002136003,910.5270647321429,0.42256284881345696,15.567014007618951,8.168887352566333,45.56780568042795,33902681754.2,1.481065401523274
2022-09-13,20296.70703125,22673.8203125,20062.669921875,22371.48046875,51091116622,20372.3265625,21957.980390625,67.38884456015427,-143.2388349734356,-517.6866596144597,374.4478246410241,1030.7885044642858,2.762186178823578,15.974849262639923,12.027018251070754,1.7506295298981067,34859124916.9,1.4656454154771565
2022-09-14,20241.08984375,20467.201171875,19793.396484375,20184.5546875,37872380889,20311.78134765625,21934.4490625,52.516740732266264,-184.4490908726657,-451.03914586610097,266.5900549934353,1170.551060267857,-9.775507634842706,4.430918002491513,1.7752905810143105,-25.872865200421103,35201309981.7,1.075879872331132
2022-09-15,19701.2109375,20318.166015625,19636.734375,20242.2890625,36389011503,20244.09150390625,21914.4114453125,51.28631494615258,-210.0287532908951,-402.83706735105983,192.80831406016472,1180.3374720982142,0.2860324435879358,-5.307703194314028,1.2682108916521662,-3.9167576771779955,34904421078.65,1.0425330195565994
